,Date,Tweet
0,2020-12-08 13:59:50+00:00,"b'baru sampe #StartUpEP7  setiap ada nenek choi agak berkaca-kaca, mungkin kena debu. so far ini series ke2 setelah itaewon class yg betah ku tonton, semua akan korea pada waktunya \xec\x9e\x98\xec\x9e\x90\xec\x9a\x94!'"
1,2020-12-13 17:00:01+00:00,b'Next year could be decisive for the world \xf0\x9f\x8c\x8f. 2020 has taught us that we need to work together for a stronger response and show that we can build back better.\n\nJoin in. Be the change.'
2,2020-12-07 12:12:17+00:00,"b'#StartUpEp7 Awkward sekali waktu Dal-Mi kiss Do-San, gaada backsoundnya haha yg nonton jg ikutan awkward jg, tp uda kebayar sama beberapa menit setelahnya Do-San kiss Dal-Mi, ost-nya leh uga https://t.co/3DvEIFovHd'"
3,2020-12-06 16:22:51+00:00,"b'Dosan jipyeong cute banget pake baju cuple, terus tidur berdua HAHA #StartUpEp7'"
4,2020-12-05 14:18:56+00:00,b'ya begitulah kehidupan \n\n#StartUp #StartUpEp7 https://t.co/kDdN9SVNlg'
5,2020-12-05 05:29:36+00:00,"b'Bbentar kkok kayak dejavu moms, ohhh kayak adegan 3 detik sebelum kissing di #StartUpEp7 bunda \xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\n\nPHR-writernim pokoknya aku padamu kalo ngasih kejutan di #StartUpEp15 ntar malem wkwk \xf0\x9f\x98\x82 https://t.co/TKH9NcgCVH https://t.co/NZPuMjd5SU'"
6,2020-12-03 17:18:24+00:00,b'Han Ji-Pyeong! \xf0\x9f\x98\x8d #StartUpEp7'
7,2020-12-01 20:41:43+00:00,b'Han Ji-Pyeong\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4&gt;&gt;&gt;&gt; \n\n#StartUpEp7 https://t.co/18QbDT6Din'
8,2020-11-29 14:25:13+00:00,b'#StartUpEp7 aku adalah #stephanielee saat liat ke uwu an temen ku ma pcarnya \xf0\x9f\x98\x91 https://t.co/BOp5Yi1w8g'
9,2020-11-29 06:31:01+00:00,b'marilah kita sambung tgok #StartUpEp7 yg tergantung haritu hahahah'
10,2020-11-28 20:44:06+00:00,b'Wowowohoww.. #StartUpEp7 https://t.co/BBW7rcTdrK'
11,2020-11-27 15:10:57+00:00,b'sedih banget liat jipyeong. lanjutin gak ya\xf0\x9f\xa5\xba #startupep7 #startup https://t.co/1tJXztvds2'
12,2020-11-26 05:53:49+00:00,"b'Dal Mi tadinya ndisiki kerso, aku yang malu WKWKWK\xf0\x9f\x98\xad\n\n#StartUpEp7 https://t.co/naLdoqtBEz'"
13,2020-11-25 22:54:33+00:00,b'Best kiss \xf0\x9f\x90\xb6\xf0\x9f\x90\xb0\xf0\x9f\x98\x98\xf0\x9f\x98\x98 .\n#NamJooHyuk #Suzy\n#Dosan #Dalmi #StartUpEp7\n#dream #jamie #drakor #StartUp\n#SpotifyPremium #NovemberRain\n@nam6310 @Suzy\n\n\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\nIni lagu untukmu\xe2\x80\xa6 Dream oleh Jamie\nhttps://t.co/aic61TcEr1'
14,2020-11-25 13:52:53+00:00,b'@wraitheIaIvez #StartUp #StartUpEp1 #StartUpEp2 #StartUpEo3 #StarrUpEp4 #StartUpEp5 #StartUpEp6 #StartUpEp7 #StartUpEp8 #StartUpE9 #StartUpEp10 #StartUpEp11 #StartUpEp12 #StartUpEp13 #HanJipyeong #seonho HHAHSHSHSSHAHW'
15,2020-11-24 15:10:13+00:00,b'Seharusnya play pagi2 nih lagu biar semangat nguli. Haha. #StartUp #StartUpEp7\n\nRunning by #Gaho \n\nhttps://t.co/gAvSUHdFCz'
16,2020-11-24 06:55:16+00:00,b'Skip adegan ciuman nam do san sama seo dal mi bcs ga suka banget kalo mereka berdua sampe jadian \n#StartUpEp7'
