,Date,Tweet
45,2020-12-11 11:32:06+00:00,"b'Stop deh pake nama aku, kemarin han ji pyeong, sekarang han seojun, mau kalian berdua tu apasih? \xe2\x9c\xa8\xf0\x9f\x98\xad\n#TrueBeautyEp2 \n#StartUpEp16 https://t.co/sI0Zjs427y'"
46,2020-12-11 10:14:31+00:00,b'@YEOJlNGO Episode 1 jadi kaca ya jin? Sekarang jadi manusia\xf0\x9f\x98\x81\n\nCongratulations Jino\xf0\x9f\x91\x8d\n#YeoJingoo on #StartUpEp16 is real.'
47,2020-12-11 09:17:17+00:00,b'Masih blm terima sama ending start up! \n#StartUp \n#StartUpEp16'
48,2020-12-11 08:07:07+00:00,b'Segitunya yaampun \xf0\x9f\x98\xad\xf0\x9f\xa4\xa3\n#StartUpEp16 #NamDoSan #NamJooHyuk #SeoDalmi #BaeSuzy https://t.co/P4oY1y9fow'
49,2020-12-10 23:31:27+00:00,"b""rajin2'lah berdoa jd org guys \xf0\x9f\x99\x8f #StartUpEp16 #StartUpFinale https://t.co/vanY8YPDU7"""
50,2020-12-10 17:59:56+00:00,b'Baru saja menyelesaikan #startupep16'
51,2020-12-10 16:48:23+00:00,b'Part yg lucuu sih mnrtku\xf0\x9f\xa4\xa3\nDn scr gak langsung dialognya Dalmi menamparr \xf0\x9f\x98\xb6 \n#StartUpEp16 https://t.co/TjXe81si24'
52,2020-12-10 15:49:21+00:00,"b""gini aja kok bikin semsem yaa:') #StartUp #StartUpEp16 https://t.co/cL3xUER3as"""
53,2020-12-10 15:42:45+00:00,"b'Now tell me, MANA SCENE JUNG SAHA MENGAKU CHULSAN TU BF DIA? MANAAAAAA\n#StartUpEp16 https://t.co/wIoQdCm7cE'"
54,2020-12-10 15:32:54+00:00,"b'Waktu itu gak jadi lanjut nonton karena liat review #StartUpEp16 \nSumpah ya liat reviewnya pada bilang jelek2 semua tentang nih ending drama, pas barusan ku tonton malah bangus bangettt woy, apa yg mau disampein sama writernim itu tersampaikan semua di eps terakhir'"
55,2020-12-10 15:20:07+00:00,b'@momolciao Annyeonghaseo yeorobun\xe2\x9c\xa8\nDimasa pandemi gini kalian jadi sering ngedrakor ga sih?\xf0\x9f\x98\x86 @puccarious punya koleksi terbaru nih! LIMITED EDITON!\xf0\x9f\x9a\xab\nOrder dengan klik link dibawah ini\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\nhttps://t.co/ZaT1XohBK1\nOr by WA 081276057601 \n#StartUp #StartUpEp16  #TrueBeauty #TrueBeautyEp2 https://t.co/Q7wX3YRm98'
56,2020-12-10 15:12:45+00:00,b'@laperdh Annyeonghaseo yeorobun\xe2\x9c\xa8\nDimasa pandemi gini kalian jadi sering ngedrakor ga sih?\xf0\x9f\x98\x86 @puccarious punya koleksi terbaru nih! LIMITED EDITON!\xf0\x9f\x9a\xab\nOrder dengan klik link dibawah ini\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\nhttps://t.co/ZaT1XohBK1\nOr by WA 081276057601 \n#StartUp #StartUpEp16  #TrueBeauty #TrueBeautyEp2 https://t.co/KC24u4WsSn'
57,2020-12-10 15:08:03+00:00,b'@m0m0guy Annyeonghaseo yeorobun\xe2\x9c\xa8\nDimasa pandemi gini kalian jadi sering ngedrakor ga sih?\xf0\x9f\x98\x86 @puccarious punya koleksi terbaru nih! LIMITED EDITON!\xf0\x9f\x9a\xab\nOrder dengan klik link dibawah ini\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\nhttps://t.co/ZaT1XohBK1\nOr by WA 081276057601 \n#StartUp #StartUpEp16  #TrueBeauty #TrueBeautyEp2 https://t.co/0DqMP0n5Pc'
58,2020-12-10 15:06:26+00:00,b'@m0m0guy Annyeonghaseo yeorobun\xe2\x9c\xa8\nDimasa pandemi gini kalian jadi sering ngedrakor ga sih?\xf0\x9f\x98\x86 @puccarious punya koleksi terbaru nih! LIMITED EDITON!\xf0\x9f\x9a\xab\nOrder dengan klik link dibawah ini\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\nhttps://t.co/ZaT1XohBK1\nOr by WA 081276057601 \n#StartUp #StartUpEp16  #TrueBeauty #TrueBeautyEp2 https://t.co/qxiGiI83My'
59,2020-12-10 15:04:44+00:00,b'@bymell Annyeonghaseo yeorobun\xe2\x9c\xa8\nDimasa pandemi gini kalian jadi sering ngedrakor ga sih?\xf0\x9f\x98\x86 @puccarious punya koleksi terbaru nih! LIMITED EDITON!\xf0\x9f\x9a\xab\nOrder dengan klik link dibawah ini\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\nhttps://t.co/ZaT1XohBK1\nOr by WA 081276057601 \n#StartUp #StartUpEp16  #TrueBeauty #TrueBeautyEp2 https://t.co/Z3fwxm9to0'
60,2020-12-10 15:04:27+00:00,"b'Mari yang biasnya sekarang kim Seon ho, mari kita vote kim Seon ho di IG theswoonnetflix, tinggal klik tautan di bawah ini ya:\nhttps://t.co/aQp8wZUCx3\n#ThePenthouse #KimSeonHo #HanJiPyeongTeam #StartUpEp16 #StartUp #TrueBeautyEp1 # https://t.co/GjbYs4CWzQ'"
61,2020-12-10 15:00:21+00:00,b'@19990421_com @SNrlf15 @treasuremembers @ygtreasuremaker Annyeonghaseo yeorobun\xe2\x9c\xa8\nDimasa pandemi gini kalian jadi sering ngedrakor ga sih?\xf0\x9f\x98\x86 @puccarious punya koleksi terbaru nih! LIMITED EDITON!\xf0\x9f\x9a\xab\nOrder dengan klik link dibawah ini\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\nhttps://t.co/ZaT1XohBK1\nOr by WA 081276057601 \n#StartUp #StartUpEp16  #TrueBeauty #TrueBeautyEp2 https://t.co/DQjJNzBZlq'
62,2020-12-10 14:44:01+00:00,"b'Masih belum bisa move on sih, yuk di cek video nya \nhttps://t.co/SpoKQ9uEgb\n\nThank you @agungfs94 yang selalu sabar banget \xf0\x9f\x98\x82\n\n#SeoDalmi #NamDoSan #hanjipyeong #namdosanteam #HanJiPyeongTeam #woninjae #seoinjae #StartUp #StartUpEp16 #Gaho #sandbox https://t.co/H6Z5grKZnn'"
63,2020-12-10 14:39:58+00:00,b'@drakorfess_ Annyeonghaseo yeorobun\xe2\x9c\xa8\nDimasa pandemi gini kalian jadi sering ngedrakor ga sih?\xf0\x9f\x98\x86 @puccarious punya koleksi terbaru nih! LIMITED EDITON!\xf0\x9f\x9a\xab\nOrder dengan klik link dibawah ini\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\nhttps://t.co/ZaT1XohBK1\nOr by WA 081276057601 \n#StartUp #StartUpEp16  #TrueBeauty #TrueBeautyEp2 https://t.co/Y9XjvsE3vy'
64,2020-12-10 14:31:47+00:00,b'@IMANISHANTE Annyeonghaseo yeorobun\xe2\x9c\xa8\nDimasa pandemi gini kalian jadi sering ngedrakor ga sih?\xf0\x9f\x98\x86 @puccarious punya koleksi terbaru nih! LIMITED EDITON!\xf0\x9f\x9a\xab\nOrder dengan klik link dibawah ini\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\nhttps://t.co/ZaT1XohBK1\nOr by WA 081276057601 \n#StartUp #StartUpEp16  #TrueBeauty #TrueBeautyEp2 https://t.co/ZjUO5YzKNz'
65,2020-12-10 14:30:53+00:00,b'@majelismeyong Annyeonghaseo yeorobun\xe2\x9c\xa8\nDimasa pandemi gini kalian jadi sering ngedrakor ga sih?\xf0\x9f\x98\x86 @puccarious punya koleksi terbaru nih! LIMITED EDITON!\xf0\x9f\x9a\xab\nOrder dengan klik link dibawah ini\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\nhttps://t.co/ZaT1XohBK1\nOr by WA 081276057601 \n#StartUp #StartUpEp16  #TrueBeauty #TrueBeautyEp2 https://t.co/n9p9INNsHV'
66,2020-12-10 14:27:19+00:00,b'@princek3v Annyeonghaseo yeorobun\xe2\x9c\xa8\nDimasa pandemi gini kalian jadi sering ngedrakor ga sih?\xf0\x9f\x98\x86 @puccarious punya koleksi terbaru nih! LIMITED EDITON!\xf0\x9f\x9a\xab\nOrder dengan klik link dibawah ini\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\nhttps://t.co/ZaT1XohBK1\nOr by WA 081276057601 \n#StartUp #StartUpEp16  #TrueBeauty #TrueBeautyEp2 https://t.co/xQ7NR9ixvp'
67,2020-12-10 14:26:51+00:00,b'@yaudahsihmaaf Annyeonghaseo yeorobun\xe2\x9c\xa8\nDimasa pandemi gini kalian jadi sering ngedrakor ga sih?\xf0\x9f\x98\x86 @puccarious punya koleksi terbaru nih! LIMITED EDITON!\xf0\x9f\x9a\xab\nOrder dengan klik link dibawah ini\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\nhttps://t.co/ZaT1XohBK1\nOr by WA 081276057601 \n#StartUp  #StartUpEp16  #TrueBeauty #TrueBeautyEp2 https://t.co/8LqNOO4BkQ'
68,2020-12-10 14:15:17+00:00,b'Bisa-bisanya CNN bahas drakor beneran pilpres ini mah wkwkwk\xf0\x9f\x98\xad\n#StartUpEp16 #StartUp #CNNIndonesia https://t.co/uEnafjM3Uc'
69,2020-12-10 12:32:49+00:00,"b'Won 2,400.00 Ghanaian cedi\xe2\x9c\x85\xe2\x9c\x85\xe2\x9c\x85\xe2\x9c\x85\xf0\x9f\x92\xb5\xf0\x9f\x92\xb5\xf0\x9f\x92\xb5\xf0\x9f\x92\xb5\n\n@Max_Bet01\n\n\xf0\x9f\x93\x9e or whatsapp +234 906 382 3686\n\n#StartUpEp16 #DaybreakHitz #FCMLIV #KundaliBhagya #PostmatesContest #love #lockdown #Nigeria #BycottAdaniAmbani https://t.co/cUsLmhjKTj https://t.co/KjCLrPu0G9'"
70,2020-12-10 12:09:31+00:00,b'Finally dapat habiskan #StartUpEp16 happy ending! Han Ji Pyeong see u again :(('
71,2020-12-10 10:51:25+00:00,"b'Melansir Soompi, Kim Seonho mengaku senang karena karakternya sebagai Han Jipyeong diterima penonton luas.\n\nhttps://t.co/lYFjH6ObU4\n\n#timjipyeong #KimSeonHo #StartUpEp16 #StartUp'"
72,2020-12-10 10:01:28+00:00,b'Syg banget sama tim yg satu ini\xf0\x9f\x98\xad\xf0\x9f\x98\xad#StartupEp16 https://t.co/kf0sYygPM1'
73,2020-12-10 06:35:39+00:00,"b'@YEOJlNGO Jino! Saya agak kaget + ngakak sih pas liat Yongshil jadi cameo dalam wujud manusia. Pas bilang ""anda diberkati"" makin ngakak \xf0\x9f\xa4\xa3 #YeoJinGoo at #StartUpEp16'"
74,2020-12-10 05:03:06+00:00,b'@YEOJlNGO Ada kamu disitu?  Wah bau bau ada project baru nih\n\n#YeoJingoo on #StartUpEp16'
75,2020-12-10 03:41:09+00:00,b'\xe2\x9c\xa8Eps16: Peningkatan Skala Usaha\n(Membesarkan Skala Bisnis) \n#StartUpEp16 #StartUp'
76,2020-12-10 03:39:16+00:00,"b'@smartfrenworld Seru bangettt, kek ada baper bapernya gituu hhii apalagi aku nontonnya pake smartfren, jadi gaperlu was was keabisan kuotaa hhii \n#StartUpEp16'"
77,2020-12-09 23:27:15+00:00,b'kurang ajar keren kali jipyeong masuk frame. #StartUpEp16 https://t.co/uzWgLQgzXA'
78,2020-12-09 23:07:56+00:00,b'Habis #StartUpEp16 munculah #TrueBeautyEp1'
79,2020-12-09 18:14:39+00:00,"b'Orang ngajak salaman baek-baek Sangmuniiiim, malah dibales secuil gitu ajeee, HEHEU.\n\nEps. 16\nLast Episode\n#StartUp #StartUpEp16 #StartUpFinale https://t.co/zaQFhKMXRs'"
80,2020-12-09 18:12:08+00:00,b'Rasanya ingin menghilanggg sebelum Chul-san pergiiiih\xe3\x85\xa1 dalmiyaaa dalmiyaaa!\xf0\x9f\xa4\xa3\n\nEps. 16\nLast Episode\n#StartUp #StartUpEp16 #StartUpFinale https://t.co/hDirYXzGcV'
81,2020-12-09 18:05:14+00:00,b'Uri dalmiyaa sudaaaaah jagoooo!\xe2\x9c\xa8\n\nEps. 16\nLast Episode\n#StartUp #StartUpEp16 #StartUpFinale https://t.co/Uykqh2wQOw'
82,2020-12-09 18:02:50+00:00,"b'Untung ada halmeoni yaaa, setidaknya ada yang wakilin peluk Ji-pyeong pas lagi rapuh-rapuhnya. Ship Halmeoni &amp; Jipyeong emang besssttt lah!\n\nEps. 16\nLast Episode\n#StartUp #StartUpEp16 #StartUpFinale https://t.co/SXAA7VwYEw'"
83,2020-12-09 14:36:53+00:00,b'@YEOJlNGO ##. aku nonton start up dan lucu banget kak jingoo akhirnya nongol yaaah gak suaranya aja si yeongsil wkwkwk \n\n#YeoJingoo on #StartUpEp16 is real'
84,2020-12-09 13:31:04+00:00,b'ASTAGAAA!!! KU KIRA DIUNDANG KE PODCASTNYA DEDDY CORBUZIER! 321 CLOSE THE DOOR\n\n#hanjipyeong #SeoDalmi #NamDoSan #hanjipyong #StartUpEp16 https://t.co/W0IXahs0OG'
85,2020-12-09 11:56:59+00:00,b'Han Ji Pyeong!!! \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n#teamgoodboy #StartUpEp16 https://t.co/e6eehoRovi'
86,2020-12-09 11:26:37+00:00,b'Ada yang gak puas gak sih sama ending nya startUp kaya aing????  #StartUp #StartUpEp16'
87,2020-12-09 09:42:30+00:00,"b'#StartUpEp16 sebenernya sedih sih karena gw #TeamJiPyeong tapi disini cerita akhir Ji Pyeong dikemas lebih ceria mulai dari ost, guyonan, senyum terus, jadi sedihnya nggak terlalu kayak pas She Was Pretty yang nyelekit banget https://t.co/XRHJsNJW3r'"
88,2020-12-09 09:15:06+00:00,"b'Enak bgt dengerin ost startup sambil scroll hastag #StartUpEp16 tulisan kalian sudah mewalilkan yg saya rasakan, gomawo yorobunn\xf0\x9f\x92\x95'"
89,2020-12-09 08:40:04+00:00,b'Selesai juga namatin #StartUpEp16 \n.. Dan adegan yang paling berkesan cuman ji pyeong ketemu nenek dan in jae pulang kerumah.. https://t.co/ASuh0ktAIH'
90,2020-12-09 07:51:39+00:00,"b'#StartUp \n#StartUpEp16\nDah tau lah ya semua drama ini bagus bgt,dan sekali lagi drakor apa ya membuka mata?ngasih tau? Bidang perkerjaan yg lebih detail pertahap, berjuang bgt dari awal, jatuh bangun, sampe sukses bgt, jadi paham bidang bisnis sedikit mantap\xf0\x9f\x91\x8d\xf0\x9f\x98\x8d\xf0\x9f\x92\x9c https://t.co/AbxcD8YDGt'"
91,2020-12-09 07:51:34+00:00,"b'#StartUp \n#StartUpEp16 \n#StartUpFinale \nTak kiro karo sopo Sus!!! Tibak e,... https://t.co/p4xRUlV8V8'"
92,2020-12-09 07:48:17+00:00,b'nangis bgt  #StartUpEp16 happy ending! doa gua terkabul\xf0\x9f\x98\xad\xf0\x9f\x94\xab'
93,2020-12-09 07:39:36+00:00,"b""Overall Review Drama 'Start Up' by KoreUp!\n\nLangsung klik link di bawah for full review \xf0\x9f\x91\x8c Jangan lupa follow ya\xf0\x9f\x99\x8f\nhttps://t.co/PL9oLdaWmQ\n\n#StartUp #StartUpEp16 #StartUpReview #HanJiPyeong #NamDosan #KimSeonHo #NamJooHyuk #BaeSuzy #SeoDalmi https://t.co/4GLbcbLZXc"""
